agreement_id,agreement_title,agreement_url,agreement_info,category,subcategory,url,raw_path,markdown_path,agreement_id.1,summary
115,Ultra Low Budget Project Agreement (UPA),https://www.sagaftra.org/sites/default/files/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.pdf,"This is the agreement for independent producers making films under $300,000.",Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.md,115,"The Ultra Low Budget Project Agreement (UPA) is a SAG-AFTRA agreement that provides special terms and conditions for the employment of professional performers on non-episodic motion pictures with a total production budget not exceeding $300,000, provided the project is shot in the United States. The main purpose is to offer a simplified framework for ultra-low-budget films, covering performer minimum rates (20% of the Basic Agreement day rate), pension and health contributions, overtime, and employment contracts. The scope is limited to specific project types and budget ranges, excluding productions covered by other SAG-AFTRA agreements. It also imposes limitations on initial exhibition, with subsequent use in other markets triggering residuals."
116,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,116,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP updates and modifies the existing collective bargaining agreements, specifically the 2017 SAG-AFTRA Codified Basic Agreement and Television Agreement. The primary purpose is to establish the terms for a new three-year period, commencing July 1, 2020, and ending June 30, 2023. Key provisions include scheduled increases to minimum salary rates for performers represented by SAG-AFTRA and increased contributions by producers to the SAG-AFTRA Health Plan."
117,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,117,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The MOA establishes the terms for theatrical and television productions from November 9, 2023, to June 30, 2026. It includes provisions for increases in minimum salary rates, adjustments to health and pension/retirement plan contributions and related studies, and modifications to performer start date rules, among other changes to the previous agreements."
118,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,118,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP). Its main purpose is to modify the 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new term for the successor agreements from July 1, 2017, to June 30, 2020. Key provisions include scheduled increases to minimum salary rates for performers and stunt coordinators, and increases to the pension/retirement contribution rates for both the SAG Pension Plan and the AFTRA Retirement Fund, with specific conditions for the latter."
119,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,119,"This document, the 2014 SAG-AFTRA Basic Agreement, is a comprehensive collective bargaining agreement between SAG-AFTRA and producers governing the terms and conditions of employment for performers in theatrical and television motion pictures. Its scope covers a wide range of topics including union recognition and security, performer compensation (including residuals for various markets like television, supplemental markets, and new media), working conditions, safety, non-discrimination, casting, employment of minors, pension and health plans, dispute resolution through arbitration, and specific provisions for different categories of performers such as day players, freelance performers, contract performers, singers, and stunt performers."
120,2020 Indie Adherence Letter Non-episodic,https://www.sagaftra.org/sites/default/files/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,This is the form a producer signs to produce under the 2020 Codified Basic Agreement,Theatrical Contracts,Ultra Low Budget Project (UPA),https://www.sagaftra.org/production-center/contract/819/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/IndieAdherenceLetterNon-Episodic-12.1.20Sample.md,120,"This agreement is a letter agreement between SAG-AFTRA and a Producer for a specific non-episodic project. It incorporates and modifies the terms of the SAG-AFTRA Basic Agreement and the AMPTP COVID-19 Return to Work Agreement. The Producer agrees to be bound by these terms, including obligations related to employing SAG-AFTRA performers, contributing to trust funds, providing financial assurances, ensuring a safe set (including adherence to COVID-19 protocols), providing notice of production dates, and requiring distributors to assume applicable obligations. The agreement also outlines procedures for dispute resolution through arbitration and allows SAG-AFTRA to withhold performer services or cancel the agreement under certain conditions, such as failure to provide financial assurances, maintain a safe set, or pay compensation."
121,Short Project Agreement (SPA),https://www.sagaftra.org/sites/default/files/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.pdf,"This is the Agreement for Short Projects shooting entirely in the US with a maximum total budget of $50,000 and a maximum total run time of 40 minutes.",Theatrical Contracts,Short Project (SPA),https://www.sagaftra.org/production-center/contract/886/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.md,121,"The SAG-AFTRA Short Project Agreement (SPA) is a special agreement for bona fide entertainment programs that meet specific criteria: a maximum budget of $50,000, a maximum running time of 40 minutes, a maximum shooting schedule of 30 days, and must be shot entirely in the United States. It covers Performers and Background Actors, requiring timely application, disclosure of project details and sponsors, and written employment contracts. While initial compensation is negotiable, the agreement sets terms for worktime, overtime, pension and health contributions, and lists non-waivable payments. A key aspect is the limited exhibition rights (festivals, free new media, awards, industry showcases, public access TV); any exhibition beyond these triggers 'Subsequent Uses' requiring deferred compensation and residuals. The agreement excludes projects covered by other SAG-AFTRA contracts or those exceeding the SPA's production limits."
122,Student Film Agreement,https://www.sagaftra.org/sites/default/files/studentfilmagreement_1_11_0_0.pdf,"This is the agreement for a student enrolled in an accredited school for films under 35 minutes and under $35,000 in budget.",Theatrical Contracts,Student Film,https://www.sagaftra.org/production-center/contract/817/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/studentfilmagreement_1_11_0_0.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/studentfilmagreement_1_11_0_0.md,122,"The SAG-AFTRA Student Film Agreement allows eligible student filmmakers enrolled in accredited institutions to employ professional SAG-AFTRA performers in their student projects. The agreement defines student films by purpose (learning experience) and sets strict limits on scope, including a maximum edited running time of 10 minutes, a maximum budget of $3,000, a maximum of 20 shooting days, and a maximum production period of 6 weeks. Permitted exhibition is limited to classroom use, film festivals, Academy consideration, and use as a visual resume. Any wider distribution, sale, or use in commercial markets or new technologies requires specific performer consent, deferred payments, pension contributions, and often further negotiation with SAG-AFTRA. The agreement also outlines pre-production submission requirements and production obligations like using employment contracts and time reports."
123,Micro-Budget Project Agreement,https://www.sagaftra.org/sites/default/files/2020_Micro-Budget_Project_%20AgreementWatermark.pdf,Sample PDF,Theatrical Contracts,Micro-Budget Projects,https://www.sagaftra.org/production-center/contract/968/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020_Micro-Budget_Project_%20AgreementWatermark.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020_Micro-Budget_Project_%20AgreementWatermark.md,123,"This Micro-Budget Project Agreement between SAG-AFTRA and a Producer governs the employment of Performers and Background Actors on a specific project. It applies only to live-action entertainment projects with a total budget of $20,000 or less, shot in the US, and intended for limited free distribution (such as film festivals, free new media platforms, or classroom use). The agreement prohibits commercials, music videos, corporate videos, nudity, simulated sex, hazardous stunts/conditions, and digital reproductions of performers. Key requirements include informing performers, obtaining acknowledgments, complying with safety standards, and adhering to all applicable laws. If the project is misrepresented or distributed outside the permitted uses, SAG-AFTRA may reclassify it to a different agreement, requiring the Producer to pay the difference in compensation and comply with the new terms."
124,2017 New Media Agreement for Dramatic Programs (Deferrable),https://www.sagaftra.org/sites/default/files/2017_new_media_agreement_for_dramatic_programs_sample.pdf,"This is the agreement for independent producers creating new media content under $50,000.",New Media Contracts,New Media (Deferrable),https://www.sagaftra.org/production-center/contract/805/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_new_media_agreement_for_dramatic_programs_sample.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_new_media_agreement_for_dramatic_programs_sample.md,124,"This SAG-AFTRA 2017 Agreement for Independent Producers of Dramatic New Media Programs covers SAG-AFTRA-represented performers and background actors working on bona fide dramatic entertainment programs (features, shorts, episodic series, pilots) made for New Media (Internet, mobile, etc.) with initial and primary exhibition in New Media and shot entirely in the US. It provides special terms and conditions, including minimum salaries and overtime rules, and allows for deferred salaries under specific conditions (Free-To-Consumer platforms). Deferred salaries become immediately due upon release on Consumer-Pay platforms or in Traditional Media. The agreement specifically excludes motion pictures, animated programs, podcasts, video games, commercials, or any production covered by other SAG-AFTRA agreements, and programs with an initial release in Traditional Media. It incorporates applicable terms from the SAG-AFTRA Basic Agreement and Television Agreement and applies to productions commencing before June 30, 2020."
125,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,Informational / Guide PDF,New Media Contracts,New Media (Deferrable),https://www.sagaftra.org/production-center/contract/805/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,125,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2020 SAG-AFTRA Codified Basic Agreement and the 2020 SAG-AFTRA Television Agreement. The MOA establishes new terms for theatrical and television productions for the period from November 9, 2023, to June 30, 2026. Key changes outlined in the initial text include increases to minimum salary rates for performers and stunt coordinators, adjustments to health and pension plan contributions and related studies, and modifications to rules regarding performer start dates."
126,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,Informational / Guide PDF,New Media Contracts,Special New Media,https://www.sagaftra.org/production-center/contract/908/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,126,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement, as previously amended. The MOA establishes new terms and conditions for theatrical and television productions, effective from November 9, 2023, through June 30, 2026. Key changes outlined include increases to minimum salary rates, adjustments to health and pension plan contributions and related studies, and modifications to performer start date rules, among other provisions."
127,Moderate Low Budget Project Agreement (MPA),https://www.sagaftra.org/sites/default/files/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.pdf,"This is the agreement for independent producers making films under $700,000. Sample PDF",New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Moderate%20Low%20Budget%20Project%20Agreement%20%28MPA%29%20Rev.%202.21.23%20SAMPLE.md,127,"The Moderate Low Budget Project Agreement (MPA) is a trial agreement between SAG-AFTRA and a Producer that modifies the standard Basic Agreement for Independent Producers. Its primary purpose is to establish specific terms, including reduced minimum rates for Performers (35% of standard rates), for a single, non-episodic motion picture project with a limited total production cost (initially $700,000, potentially higher with diversity casting and background actor incentives). The scope is limited to projects meeting specific criteria, including being shot in the US and adhering to budget caps. The agreement outlines eligibility requirements, compensation terms, and limited exhibition rights covered by the initial payment. Projects covered by other SAG-AFTRA agreements are excluded."
128,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,"This memorandum details modifications to the existing Basic Agreement and Television Agreement 
Informational / Guide PDF",New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,128,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2017 SAG-AFTRA Codified Basic Agreement and 2017 SAG-AFTRA Television Agreement. It establishes the terms for the successor agreements, the 2020 SAG-AFTRA Codified Basic Agreement and 2020 SAG-AFTRA Television Agreement, for a three-year term from July 1, 2020, to June 30, 2023. The MOA outlines changes including annual increases to minimum salary rates (2.5% in 2020, 3% in 2021, 3% in 2022), freezes on certain rerun ceilings and allowances, and an increase in the health contribution rate to the SAG-AFTRA Health Plan."
129,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,Informational / Guide PDF,New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,129,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies the existing 2020 SAG-AFTRA Codified Basic Agreement and the 2020 SAG-AFTRA Television Agreement. The MOA establishes new terms and conditions for theatrical and television productions, effective from November 9, 2023, through June 30, 2026. Key changes outlined include increases to minimum salary rates, adjustments to health and pension plan contributions and related studies, and modifications to performer start date rules, while also freezing certain rerun ceilings and allowances."
130,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement. Informational / Guide PDF,New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,130,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP). Its main purpose is to modify and extend the 2014 Producer-SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The scope of the MOA covers a three-year term from July 1, 2017, to June 30, 2020, and includes provisions for increases in minimum salary rates and pension/retirement contributions for performers."
131,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium. Informational / Guide PDF",New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,131,"This document, the 2014 SAG-AFTRA Basic Agreement, is a collective bargaining agreement between SAG-AFTRA and producers (likely represented by the Alliance of Motion Picture & Television Producers) governing the terms and conditions of employment for performers in theatrical and television motion pictures. Its scope covers a wide range of topics including union recognition and security, performer compensation (wages and residuals for various markets like free television, supplemental markets, and new media), working conditions, preference of employment, pension and health plans, arbitration for dispute resolution, safety, casting, and specific detailed provisions for different categories of performers (day players, freelance, contract, singers, stunt performers) based on salary levels and production types."
132,2020 Indie Adherence Letter Non-episodic,https://www.sagaftra.org/sites/default/files/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,This is the form a producer signs to produce under the 2020 Codified Basic Agreement Sample PDF,New Media Contracts,Moderate Low Budget Project,https://www.sagaftra.org/production-center/contract/909/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/IndieAdherenceLetterNon-Episodic-12.1.20Sample.md,132,"This agreement is an adherence letter between SAG-AFTRA and a Producer for a specific non-episodic project. It incorporates and modifies the terms of the SAG-AFTRA Basic Agreement and the AMPTP COVID-19 Return to Work Agreement. The Producer agrees to be bound by these terms, including obligations related to performer employment, compensation, residuals, trust fund contributions, safety protocols (including COVID-19), providing financial assurances, obtaining distributor assumption agreements, and adhering to the specified dispute resolution process (arbitration)."
133,Ultra Low Budget Project Agreement (UPA),https://www.sagaftra.org/sites/default/files/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.pdf,"This is the agreement for independent producers making films under $300,000.",New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Ultra%20Low%20Budget%20Project%20Agreement%20%28UPA%29%20Rev.%203.21.23%20SAMPLE.md,133,"The Ultra Low Budget Project Agreement (UPA) is a SAG-AFTRA agreement providing special terms and conditions for the employment of professional performers on non-episodic motion pictures with a maximum total budget of $300,000, shot in the United States. It recognizes SAG-AFTRA as the exclusive bargaining agent and covers performers typically included under the Basic or Television Agreements. Key provisions include reduced minimum rates (20% of the Basic Agreement day rate), specific pension/health contributions, rules for overtime and employment contracts, and limitations on initial exhibition (e.g., film festivals, free new media for 13 weeks). Subsequent use beyond these initial markets triggers residual payments."
134,2020 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement,New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020%20SAG-AFTRA%20MOA%207-22-20%20%2800223283xBE9D7%29-signed.md,134,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the AMPTP modifies and extends the existing theatrical and television collective bargaining agreements for a three-year term (July 1, 2020 - June 30, 2023). It establishes new terms including increases to minimum salary rates, adjustments to health and pension contributions, and updates to working conditions for actors employed by AMPTP producers."
135,2023 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2023_Theatrical_Television_MOA.pdf,,New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2023_Theatrical_Television_MOA.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2023_Theatrical_Television_MOA.md,135,"This Memorandum of Agreement (MOA) is between SAG-AFTRA and the AMPTP, modifying the existing Producer-SAG-AFTRA Codified Basic Agreement and Television Agreement. The main purpose is to establish updated terms and conditions for theatrical and television productions for a term commencing November 9, 2023, and terminating June 30, 2026. The MOA covers various changes, including increases to minimum salary rates, adjustments to health and pension plan contributions and rules, and modifications to working conditions such as performer start dates."
136,2017 Theatrical/Television MOA,https://www.sagaftra.org/sites/default/files/2017_sag-aftra_theatrical-television_moa_7.pdf,This memorandum details modifications to the existing Basic Agreement and Television Agreement.,New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2017_sag-aftra_theatrical-television_moa_7.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2017_sag-aftra_theatrical-television_moa_7.md,136,"This Memorandum of Agreement (MOA) between SAG-AFTRA and the Alliance of Motion Picture and Television Producers (AMPTP) modifies the 2014 SAG-AFTRA Codified Basic Agreement and the 2014 SAG-AFTRA Television Agreement. The agreement establishes a new three-year term from July 1, 2017, to June 30, 2020. Key provisions include increases to minimum salary rates for performers and stunt coordinators, and increases to the pension/retirement contribution rates for both the SAG Pension Plan and the AFTRA Retirement Fund, subject to certain conditions."
137,2014 SAG-AFTRA Basic Agreement,https://www.sagaftra.org/sites/default/files/2014_sag-aftra_cba_1.pdf,"This is the master agreement for theatrical motion pictures, and spells out the responsibilities of producers working in that medium.",New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2014_sag-aftra_cba_1.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2014_sag-aftra_cba_1.md,137,"This document, the 2014 SAG-AFTRA Basic Agreement, is a collective bargaining agreement between SAG-AFTRA and producers, primarily represented by the Alliance of Motion Picture & Television Producers. Its main purpose is to establish the terms and conditions of employment for performers in theatrical and television motion pictures. The scope of the agreement is broad, covering recognition of the union, union security, minimum wages and working conditions for various types of performers (day, freelance, contract, singers, stunt performers), residuals for reuse of content across different markets (free television, supplemental markets, new media), pension and health plans, safety, non-discrimination, casting, credits, arbitration, and specific rules for different production types and performer categories."
138,2020 Indie Adherence Letter Non-episodic,https://www.sagaftra.org/sites/default/files/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,This is the form a producer signs to produce under the 2020 Codified Basic Agreement,New Media Contracts,Ultra Low Budget Project,https://www.sagaftra.org/production-center/contract/910/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/IndieAdherenceLetterNon-Episodic-12.1.20Sample.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/IndieAdherenceLetterNon-Episodic-12.1.20Sample.md,138,"This agreement is an adherence letter between SAG-AFTRA and a Producer for a specific non-episodic project. It incorporates and modifies the terms of the SAG-AFTRA Basic Agreement and the AMPTP COVID-19 Return to Work Agreement. The Producer agrees to be bound by these terms, including obligations related to performer employment, compensation, trust fund contributions, safety protocols (including COVID-19), financial assurances, notice requirements, and ensuring distributors assume applicable responsibilities. The agreement also outlines procedures for modifications and dispute resolution via arbitration."
139,Short Project Agreement (SPA),https://www.sagaftra.org/sites/default/files/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.pdf,"This is the Agreement for Short Projects shooting entirely in the US with a maximum total budget of $50,000 and a maximum total run time of 40 minutes. ",New Media Contracts,Short Project (SPA),https://www.sagaftra.org/production-center/contract/885/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/Short%20Project%20Agreement%20%28SPA%29%20Rev.%202.21.23%20SAMPLE.md,139,"The SAG-AFTRA Short Project Agreement (SPA) covers low-budget entertainment programs meeting specific criteria, including a maximum budget of $50,000, 40 minutes running time, 30 shooting days, and shot in the US. It acts as the collective bargaining agreement for SAG-AFTRA Performers and Background Actors on these projects, outlining eligibility, excluded productions, compensation terms (negotiated pay, deferred pay, overtime, pension/health), limited exhibition rights (festivals, free new media, awards, industry showcases, public access TV), worktime, and non-waivable payments. Projects exceeding limits or failing disclosures may be reclassified."
140,Micro-Budget Project Agreement,https://www.sagaftra.org/sites/default/files/2020_Micro-Budget_Project_%20AgreementWatermark.pdf,Sample PDF,New Media Contracts,Micro-Budget Projects,https://www.sagaftra.org/production-center/contract/967/getting-started,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/raw/2020_Micro-Budget_Project_%20AgreementWatermark.pdf,/Users/juankostelec/Google_drive/Projects/legal-assistant-bot/data/markdown/2020_Micro-Budget_Project_%20AgreementWatermark.md,140,"This Micro-Budget Project Agreement between SAG-AFTRA and a Producer covers the employment of Performers and Background Actors on specific low-budget projects. To qualify, the project must have a total budget of $20,000 or less, be shot in the U.S., be a live-action entertainment project intended for free-to-the-consumer release via limited 'Permitted Uses' (film festivals, free new media, industry showcases, limited public access TV, classroom use, Academy consideration). It explicitly excludes commercials, music videos, corporate videos, and content with nudity, simulated sex, or hazardous conditions/stunts. The agreement requires the Producer to recognize SAG-AFTRA, inform performers, and obtain a specific acknowledgment form. A key provision states that if the project is misrepresented or distributed outside the permitted uses, SAG-AFTRA may reclassify it to a different agreement, requiring the Producer to pay any difference in compensation and benefits retroactively. Disputes are generally handled via arbitration."
